海雅君悦 3房2厅 家私家电齐全 位置安静 仅租1700！,海雅君悦,1700 元/月,https://zs.zu.anjuke.com/fangyuan/5014672896
"宝龙花园,电梯4楼,66平,2房1厅1卫,全新家私家电.",宝龙商住楼,1300 元/月,https://zs.zu.anjuke.com/fangyuan/5022559057
东城畔山大三房，月租1600元，家私家电齐全。,东城畔山,1600 元/月,https://zs.zu.anjuke.com/fangyuan/5021382548
德政路7街 一房一厅900元 石岐大信周边,阳光花地,900 元/月,https://zs.zu.anjuke.com/fangyuan/5012593705
坦洲中颐海伦堡 精装三房 家私电齐全 可直接拎包入住,中颐海伦堡,2200 元/月,https://zs.zu.anjuke.com/fangyuan/5032398609
雅居乐花园两房两厅拎包即住,雅居乐花园(4-6期),1200 元/月,https://zs.zu.anjuke.com/fangyuan/5029900158
时代倾城家私家电齐全21房!欢迎了解!,时代倾城,1900 元/月,https://zs.zu.anjuke.com/fangyuan/5027703633
锦绣国际花城 高层两房 家私家电齐全 拎包入住 随时看房,锦绣国际花城(一期二期),1600 元/月,https://zs.zu.anjuke.com/fangyuan/5031448278
皇爵旁万科高层三房，租1900，近珠海,万科金悦华庭,1900 元/月,https://zs.zu.anjuke.com/fangyuan/5032362178
高端豪宅全新装修*出租，看房有匙！一周必租，楼下就是公交站,金帝世纪城,1900 元/月,https://zs.zu.anjuke.com/fangyuan/5032450579
月租1500元精装电梯 三房两厅两卫 朝南向光线足,中信凯旋公馆,1500 元/月,https://zs.zu.anjuke.com/fangyuan/1535510028
天悦城精装2房 拎包入住 生活便利,天悦城,2400 元/月,https://zs.zu.anjuke.com/fangyuan/5030413259
永怡花园2房，家私家电齐全，业主诚心出租。,永怡花园(南区),1400 元/月,https://zs.zu.anjuke.com/fangyuan/5030854388
雅居乐高端洋房佰利山 精装两房 拎包入住租1800元,雅居乐佰利山,1800 元/月,https://zs.zu.anjuke.com/fangyuan/5031233568
中英购物广场附近 精装修公寓房 近市场近公交 图片真实 实拍,远洋启宸,1150 元/月,https://zs.zu.anjuke.com/fangyuan/5022399039
紫岭国际公寓 实用面积80方 租金仅2000一个月,敏捷紫岭国际,2000 元/月,https://zs.zu.anjuke.com/fangyuan/5030934976
小榄轻轨附近 全新电梯公寓 一房一厅800 二房一厅1000,绩西社区,800 元/月,https://zs.zu.anjuke.com/fangyuan/5025367911
优雅翠园 豪华装修大3房2厅2卫 仅租2800元 租售一起,优雅翠园,2800 元/月,https://zs.zu.anjuke.com/fangyuan/5012569911
柠檬公寓  一年免租两个月 有厨房 南北通透 免费停车,金马山庄,1200 元/月,https://zs.zu.anjuke.com/fangyuan/5019386215
"雅居乐花园景湖居,58平1房1厅1卫,带花园,租1200月",雅居乐花园景湖居,1200 元/月,https://zs.zu.anjuke.com/fangyuan/5027305976
精装三房！家私齐全，交通便捷!拎包入住！,金冠花园,1800 元/月,https://zs.zu.anjuke.com/fangyuan/5013782805
远洋启宸，精装修三房，带车位出租2500一月，找爱干净的租客,远洋启宸,2500 元/月,https://zs.zu.anjuke.com/fangyuan/5032180691
东海岸花园 全新两房 精装整洁 家私家电齐全 随时拎包入住,东海岸花园,2000 元/月,https://zs.zu.anjuke.com/fangyuan/5022504558
"全新装修,全新家私家电,拎包入住,2房1厅1卫",宝龙商住楼,1300 元/月,https://zs.zu.anjuke.com/fangyuan/5022501726
龙湖冠寓中山火炬店 押一付一 阳光大单间 企业员工租优惠,佰汇广场,1000 元/月,https://zs.zu.anjuke.com/fangyuan/5022625583
中山北站旁 长虹御江风景 1800拎包入住 交通便利,长虹御江风景,1800 元/月,https://zs.zu.anjuke.com/fangyuan/5030608303
"雅居乐花园景湖居,58平1房1厅1卫,带花园,租1200月",雅居乐花园景湖居,1200 元/月,https://zs.zu.anjuke.com/fangyuan/5027305976
唯美嘉园  全新4房  未入住，全新家私家电 看房方便,唯美嘉园,2800 元/月,https://zs.zu.anjuke.com/fangyuan/5032348492
优雅翠园 豪华装修大3房2厅2卫 仅租2800元 租售一起,优雅翠园,2800 元/月,https://zs.zu.anjuke.com/fangyuan/5012569911
龙湖冠寓 电梯单间公寓租房送200元购物卡一年均摊只要999,幸福天禧,1009 元/月,https://zs.zu.anjuke.com/fangyuan/5018133703
光后小学附近东城花园楼梯低楼层三房两厅,东城花园,1700 元/月,https://zs.zu.anjuke.com/fangyuan/5007197197
柠檬公寓  一年免租两个月 有厨房 南北通透 免费停车,金马山庄,1200 元/月,https://zs.zu.anjuke.com/fangyuan/5019386215
永怡花园2房，家私家电齐全，业主诚心出租。,永怡花园(南区),1400 元/月,https://zs.zu.anjuke.com/fangyuan/5030854388
假日广场旁电梯公寓一房出租,颐嘉苑,1299 元/月,https://zs.zu.anjuke.com/fangyuan/1533459041
西区蓝波水岸华庭 电梯公寓1房1厅租1380元,蓝波水岸华庭,1380 元/月,https://zs.zu.anjuke.com/fangyuan/1521109912
锦绣阳光花园 精装三房两厅两卫 家私家电齐全 仅租1800元,锦绣阳光花园,1800 元/月,https://zs.zu.anjuke.com/fangyuan/5033222110
业主好说话，哪里找这么好的三房，房租还不贵！楼下就是菜场公交,锦绣阳光花园,1600 元/月,https://zs.zu.anjuke.com/fangyuan/5032482008
两房出租，精装修，家私家电齐全，1500元。,东城畔山,1500 元/月,https://zs.zu.anjuke.com/fangyuan/5021388572
东海岸花园 全新两房 精装整洁 家私家电齐全 随时拎包入住,东海岸花园,2000 元/月,https://zs.zu.anjuke.com/fangyuan/5022504558
雅居乐花园两房两厅拎包即住,雅居乐花园(4-6期),1200 元/月,https://zs.zu.anjuke.com/fangyuan/5029900158
西区富业豪庭全新精装电梯公寓 拎包入住,富业豪庭,1600 元/月,https://zs.zu.anjuke.com/fangyuan/5031326454
雅居乐高端洋房佰利山 精装两房 拎包入住租1800元,雅居乐佰利山,1800 元/月,https://zs.zu.anjuke.com/fangyuan/5031233568
天悦城精装2房 拎包入住 生活便利,天悦城,2400 元/月,https://zs.zu.anjuke.com/fangyuan/5030413259
富元港景峰 精装 三房 月租2300元包物业管理费,富元港景峰,2300 元/月,https://zs.zu.anjuke.com/fangyuan/5005342299
蓝钻寓见 1488元 1室1厅1卫 精装修，家具家电齐全楼层,蓝钻寓见,1488 元/月,https://zs.zu.anjuke.com/fangyuan/5030176688
恒晟御水湾 精装2房  复式2层,御水湾(商住楼),2300 元/月,https://zs.zu.anjuke.com/fangyuan/5009301023
远洋启宸，精装修三房，带车位出租2500一月，找爱干净的租客,远洋启宸,2500 元/月,https://zs.zu.anjuke.com/fangyuan/5032180691
万象郡二期全新装修四房两卫,雅居乐万象郡2期,3000 元/月,https://zs.zu.anjuke.com/fangyuan/5026264344
贝德早教园附近 精装修公寓房，一房一厅配置齐全，随时看房,三沙庆丰街住宅,650 元/月,https://zs.zu.anjuke.com/fangyuan/5027460683
奥园领秀 3房1厅2卫带精装修 坐拥百汇商圈 配套成熟,奥园领秀,2500 元/月,https://zs.zu.anjuke.com/fangyuan/5029301619
胜球阳光花园 精装2房 拎包入住 只需1500月 业主急租,胜球阳光花园,1500 元/月,https://zs.zu.anjuke.com/fangyuan/5031262782
"宝龙花园,电梯4楼,66平,2房1厅1卫,全新家私家电.",宝龙商住楼,1300 元/月,https://zs.zu.anjuke.com/fangyuan/5022559057
壹加壹锦江尚苑，新房出租，家私电配齐，2000就可住新房,锦江尚苑,2000 元/月,https://zs.zu.anjuke.com/fangyuan/5032195112
免*，自家房源出租，一梯两户，电梯房，家私电器齐全,蓝波湾,2200 元/月,https://zs.zu.anjuke.com/fangyuan/5033082777
广济医院旁 三房两卫，送车库配套齐全拎包入住,同乐路华光小区,1500 元/月,https://zs.zu.anjuke.com/fangyuan/1515272277
万象郡二期，精装修两房出租，可拎包入住。,雅居乐万象郡2期,1700 元/月,https://zs.zu.anjuke.com/fangyuan/1538955795
时代倾城家私家电齐全21房!欢迎了解!,时代倾城,1900 元/月,https://zs.zu.anjuke.com/fangyuan/5027703633
高端豪宅全新装修*出租，看房有匙！一周必租，楼下就是公交站,金帝世纪城,1900 元/月,https://zs.zu.anjuke.com/fangyuan/5032450579
锦绣国际花城 高层两房 家私家电齐全 拎包入住 随时看房,锦绣国际花城(一期二期),1600 元/月,https://zs.zu.anjuke.com/fangyuan/5031448278
好房型，落地窗 1499元 欧美风 精装修，先到先得,蓝钻寓见,1499 元/月,https://zs.zu.anjuke.com/fangyuan/5030177726
蓝钻寓见 大落地窗  全新家电 全新楼盘装修 风景靓,蓝钻寓见,1500 元/月,https://zs.zu.anjuke.com/fangyuan/1540225328
丽景名筑 三房 精装修 新净 月租2000包物业,丽景名筑二期,2000 元/月,https://zs.zu.anjuke.com/fangyuan/5029901604
优雅翠园 豪华装修 租3800元,优雅翠园,3800 元/月,https://zs.zu.anjuke.com/fangyuan/1533522180
万科自营 出租万科 精致4房 拎包入住,万科金色家园悦府,2068 元/月,https://zs.zu.anjuke.com/fangyuan/5033431443
好房出租，赶快行动，蓝钻寓见 1488元 大落地窗 精装修,蓝钻寓见,1488 元/月,https://zs.zu.anjuke.com/fangyuan/5030178222
大大的家 小区中心高层 3房2厅2卫 采光通风好,大大的家,2200 元/月,https://zs.zu.anjuke.com/fangyuan/5025040128
皇爵旁万科高层三房，租1900，近珠海,万科金悦华庭,1900 元/月,https://zs.zu.anjuke.com/fangyuan/5032362178
壹加壹精装修两房出租，家私电齐全，急租，拎包入住,鹿茵华庭,1800 元/月,https://zs.zu.anjuke.com/fangyuan/5032169234
精装三房！家私齐全，交通便捷!拎包入住！,金冠花园,1800 元/月,https://zs.zu.anjuke.com/fangyuan/5013782805
全新家具 大床大衣柜 1499元 高档公寓,蓝钻寓见,1499 元/月,https://zs.zu.anjuke.com/fangyuan/5030177206
精装修3房 租1600元 家私家电齐全 东南向  随时看房,锦绣丹枫苑,1600 元/月,https://zs.zu.anjuke.com/fangyuan/5021137996
越秀可逸豪苑精装三房，家私家电齐全，全新装修，拎包即可入住,越秀可逸豪苑,2000 元/月,https://zs.zu.anjuke.com/fangyuan/5033330741
小榄.维港湾，140方大三房，中层装修保养好，近绿道江边。,维港湾,3500 元/月,https://zs.zu.anjuke.com/fangyuan/5029410218
万科自营 出租万科 精致3房2卫 拎包入住,万科金色家园幸福里,1868 元/月,https://zs.zu.anjuke.com/fangyuan/5033297766
誉港湾 精装四房 家电齐全 拎包入住 仅租2100 急租,誉港湾花园,2100 元/月,https://zs.zu.anjuke.com/fangyuan/5030384477
全新装修豪华3房出租 家私家电齐全 智能门锁随时看房！,中澳世纪城,3000 元/月,https://zs.zu.anjuke.com/fangyuan/5020593440
汇乔花园 全新装修 一房一厅 整套租1500 可配家私家电,汇乔花园,1500 元/月,https://zs.zu.anjuke.com/fangyuan/5021691581
海伦堡，南向精装三房，家私电齐全，干净卫生，直接拎包入住,中颐海伦堡,2200 元/月,https://zs.zu.anjuke.com/fangyuan/5032679536
远洋翡丽郡 豪华3房2厅2卫 家私家电齐全 仅租2100！,远洋翡丽郡,2100 元/月,https://zs.zu.anjuke.com/fangyuan/5021655130
石岐 万科 金域蓝湾 四房 价格非常美丽 东南朝向 家私家电,万科金域蓝湾,2800 元/月,https://zs.zu.anjuke.com/fangyuan/5029712056
青年微社区 1200平园林 空气清新  通风好,金马山庄,650 元/月,https://zs.zu.anjuke.com/fangyuan/5000636259
万科自营 出租万科两房，只要1400，价格美丽，拎包入住。,万科金色家园(一期),1400 元/月,https://zs.zu.anjuke.com/fangyuan/5032013072
坦洲中颐海伦堡 精装三房 家私电齐全 可直接拎包入住,中颐海伦堡,2200 元/月,https://zs.zu.anjuke.com/fangyuan/5032398609
丽港城精装电梯3房 正朝南采光好 家私齐全 拎包入住,丽港城,2000 元/月,https://zs.zu.anjuke.com/fangyuan/5030932098
锦绣阳光花园 精装三房两厅两卫 家私家电齐全 仅租1800元,锦绣阳光花园,1800 元/月,https://zs.zu.anjuke.com/fangyuan/5033222110
坦洲中颐海伦堡，两房，家私电齐全，可直接拎包入住,中颐海伦堡,1500 元/月,https://zs.zu.anjuke.com/fangyuan/5032678341
俪宝龙马精致装修三房两卫拎包即住,俪宝龙马,2300 元/月,https://zs.zu.anjuke.com/fangyuan/5033489455
锦绣阳光花园 精装南向三房 电梯中层 仅租1700,锦绣阳光花园,1700 元/月,https://zs.zu.anjuke.com/fangyuan/5033139335
爱加公寓永盛店 精装修公寓房 家私家电齐全 独立厨卫 采光好,惠雅居,1200 元/月,https://zs.zu.anjuke.com/fangyuan/5033292455
海伦堡，南向精装三房，家私电齐全，干净卫生，直接拎包入住,中颐海伦堡,2200 元/月,https://zs.zu.anjuke.com/fangyuan/5032679536
万科自营 出租万科 精致3房2卫 拎包入住,万科金色家园幸福里,1868 元/月,https://zs.zu.anjuke.com/fangyuan/5033297766
中山北站附近 保利国际广场 精装三房出租 拎包入住,保利国际广场,2000 元/月,https://zs.zu.anjuke.com/fangyuan/5020486807
免*，自家房源出租，一梯两户，电梯房，家私电器齐全,蓝波湾,2200 元/月,https://zs.zu.anjuke.com/fangyuan/5033082777
急租   西区奥园精装一房出租 高楼层  视野好,奥园爱琴湾二期五区,1100 元/月,https://zs.zu.anjuke.com/fangyuan/5032917261
万科自营 出租万科 精致4房 拎包入住,万科金色家园悦府,2068 元/月,https://zs.zu.anjuke.com/fangyuan/5033431443
百汇精装公寓.环境清新.拎包入住,百汇时代广场,1600 元/月,https://zs.zu.anjuke.com/fangyuan/1532787368
"百汇时广场附近 家电齐全,拎包入住,小区内设有电影院和健身房",绿云路1号小区,680 元/月,https://zs.zu.anjuke.com/fangyuan/1538919237
西区奥园  豪华装修  拎包入住,奥园爱琴湾二期五区,1380 元/月,https://zs.zu.anjuke.com/fangyuan/1492630714
位于小榄镇。近轻轨站，学校，商场，市场，非常方便,阳光美加(三期),850 元/月,https://zs.zu.anjuke.com/fangyuan/1528533181
小榄德来村附近 超大单间 拎包入住,金菊花园,1080 元/月,https://zs.zu.anjuke.com/fangyuan/1535531556
库充市场蓝钻星座 拎包入住 整洁舒适 采光通风好 交通便利,蓝钻星座国际公寓,1400 元/月,https://zs.zu.anjuke.com/fangyuan/1529904163
北区公寓式装修房 干净整洁,小榄北区社区住宅,1200 元/月,https://zs.zu.anjuke.com/fangyuan/1526165395
长租公寓，泊寓（逢源店），*复式，无中介,亭子下大街19号住宅,1350 元/月,https://zs.zu.anjuke.com/fangyuan/1495407149
月租1000，拎包入住沙朗壹加壹超市附近幸福新村,幸福新村,1000 元/月,https://zs.zu.anjuke.com/fangyuan/1516221513
名雅豪庭 公寓 家电家私齐全 拎包入住,名雅豪庭(二期),1100 元/月,https://zs.zu.anjuke.com/fangyuan/1540187461
小榄.海港城附近，1房到2房月租1080起，有阳台，全新装修,沙口商住楼,1080 元/月,https://zs.zu.anjuke.com/fangyuan/1543576590
长租公寓，泊寓（逢源店），*复式,亭子下大街19号住宅,1350 元/月,https://zs.zu.anjuke.com/fangyuan/1529884236
石岐区，大信溢彩旁，单间公寓出租,名雅居,1300 元/月,https://zs.zu.anjuke.com/fangyuan/1543212601
长租公寓，泊寓（逢源店），*复式，无中介,亭子下大街19号住宅,1350 元/月,https://zs.zu.anjuke.com/fangyuan/1495407524
